Dates,S_Close,S_Open,upper,lower,ending
2012/3/30,1403.0,1355.5,1388.565726847718,1155.025876205717,1198.4300661203292
2012/4/2,1421.0,1407.0,1388.565726847718,1155.025876205717,1198.4300661203292
2012/4/3,1416.75,1421.0,1388.565726847718,1155.025876205717,1198.4300661203292
2012/4/4,1419.5,1414.5,1388.565726847718,1155.025876205717,1198.4300661203292
2012/4/5,1434.0,1420.0,1388.565726847718,1155.025876205717,1198.4300661203292
2012/4/6,1434.0,1420.0,1388.565726847718,1155.025876205717,1198.4300661203292
2012/4/9,1431.0,1431.0,1388.565726847718,1155.025876205717,1198.4300661203292
2012/4/10,1426.0,1431.0,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/11,1422.0,1428.0,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/12,1441.0,1423.25,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/13,1436.75,1442.5,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/16,1420.0,1434.5,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/17,1425.75,1420.25,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/18,1407.75,1425.0,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/19,1415.75,1409.25,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/20,1446.75,1415.25,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/23,1437.25,1446.0,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/24,1461.25,1437.0,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/25,1473.5,1461.0,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/26,1481.25,1473.0,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/27,1496.75,1483.25,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/4/30,1503.0,1490.25,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/5/1,1497.75,1500.25,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/5/2,1480.0,1494.75,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/5/3,1468.75,1477.0,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/5/4,1475.0,1468.75,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/5/7,1463.5,1472.0,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/5/8,1437.75,1466.75,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/5/9,1427.75,1435.0,1431.0250081356207,1235.6455800996732,1225.970895676587
2012/5/10,1452.25,1427.5,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/11,1404.0,1448.0,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/14,1390.0,1400.0,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/15,1413.0,1385.5,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/16,1422.0,1413.5,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/17,1438.0,1423.75,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/18,1405.0,1435.0,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/21,1412.5,1413.75,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/22,1382.25,1410.75,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/23,1362.5,1382.5,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/24,1376.0,1367.5,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/25,1382.0,1380.0,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/28,1382.0,1380.0,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/29,1386.75,1383.0,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/30,1373.25,1388.0,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/5/31,1340.0,1377.25,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/6/1,1344.25,1340.75,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/6/4,1340.0,1350.0,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/6/5,1349.5,1340.5,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/6/6,1386.25,1353.5,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/6/7,1428.0,1386.0,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/6/8,1426.25,1425.25,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/6/11,1424.75,1426.0,1410.5535213289497,1347.3782968528683,1383.3752602922125
2012/6/12,1435.0,1425.5,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/13,1408.25,1433.5,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/14,1386.0,1408.25,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/15,1376.0,1389.75,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/18,1384.25,1383.0,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/19,1433.75,1390.0,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/20,1446.5,1434.0,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/21,1438.5,1443.0,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/22,1442.5,1437.0,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/25,1482.5,1461.5,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/26,1470.5,1489.75,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/27,1471.0,1471.5,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/28,1466.0,1475.0,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/6/29,1512.75,1467.5,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/7/2,1532.25,1526.0,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/7/3,1572.25,1545.25,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/7/4,1572.25,1545.25,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/7/5,1626.5,1588.5,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/7/6,1619.75,1625.75,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/7/9,1665.0,1637.5,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/7/10,1648.75,1660.25,1499.9702695410515,1339.775999115665,1393.5152480648771
2012/7/11,1623.0,1652.75,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/12,1625.75,1627.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/13,1642.0,1630.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/16,1633.75,1613.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/17,1639.0,1643.25,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/18,1683.5,1639.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/19,1733.75,1682.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/20,1757.5,1731.5,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/23,1698.5,1761.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/24,1649.25,1702.25,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/25,1694.25,1645.5,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/26,1655.75,1687.25,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/27,1684.25,1654.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/30,1725.75,1698.75,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/7/31,1721.0,1722.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/8/1,1682.25,1721.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/8/2,1653.0,1695.75,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/8/3,1656.25,1653.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/8/6,1607.5,1630.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/8/7,1605.25,1607.0,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/8/8,1630.0,1608.25,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/8/9,1694.5,1633.75,1472.3730576025182,1407.2923270128663,1414.9294876984163
2012/8/10,1709.5,1700.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/13,1656.25,1710.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/14,1680.0,1659.25,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/15,1659.75,1623.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/16,1656.25,1659.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/17,1671.0,1653.75,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/20,1703.75,1670.25,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/21,1753.5,1703.75,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/22,1748.0,1751.75,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/23,1727.25,1750.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/24,1737.5,1729.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/27,1729.75,1748.25,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/28,1732.5,1735.25,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/29,1763.25,1736.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/30,1770.25,1763.25,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/8/31,1764.5,1766.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/3,1764.5,1766.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/4,1771.0,1778.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/5,1748.0,1768.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/6,1744.5,1743.75,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/7,1731.75,1744.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/10,1713.0,1715.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/11,1696.5,1713.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/12,1740.75,1700.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/13,1743.5,1738.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/14,1736.5,1743.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/17,1669.0,1733.25,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/18,1640.0,1660.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/19,1669.5,1643.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/20,1618.75,1668.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/21,1621.75,1620.25,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/24,1610.0,1621.75,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/25,1611.5,1608.25,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/26,1573.0,1611.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/27,1570.75,1573.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/9/28,1601.0,1570.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/10/1,1560.25,1596.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/10/2,1530.5,1559.75,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/10/3,1531.75,1531.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/10/4,1551.5,1532.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/10/5,1551.5,1552.0,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/10/8,1551.0,1553.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/10/9,1550.0,1550.5,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/10/10,1523.25,1547.75,1464.414868666105,1406.0184646672285,1450.3566546902168
2012/10/11,1548.5,1523.0,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/12,1522.5,1548.0,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/15,1492.5,1519.0,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/16,1493.75,1494.0,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/17,1509.25,1493.75,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/18,1545.5,1509.0,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/19,1534.25,1544.75,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/22,1546.5,1530.75,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/23,1553.25,1546.5,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/24,1570.5,1554.75,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/25,1564.0,1570.0,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/26,1561.25,1562.5,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/29,1527.25,1559.0,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/30,1533.75,1528.25,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/10/31,1547.0,1532.0,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/11/1,1558.5,1547.0,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/11/2,1527.0,1558.0,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/11/5,1504.25,1522.25,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/11/6,1516.75,1506.75,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/11/7,1508.75,1519.0,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/11/8,1499.25,1507.25,1464.414868666105,1406.0184646672285,1414.9294876984163
2012/11/9,1452.0,1500.0,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/12,1411.0,1452.25,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/13,1427.0,1422.0,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/14,1432.75,1428.5,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/15,1402.0,1420.0,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/16,1383.25,1403.25,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/19,1394.75,1386.75,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/20,1412.75,1395.25,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/21,1408.25,1412.0,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/22,1408.25,1412.0,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/23,1418.75,1422.0,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/26,1424.75,1419.75,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/27,1449.25,1424.75,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/28,1446.25,1450.25,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/29,1448.0,1447.0,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/11/30,1438.75,1448.5,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/12/3,1453.75,1443.75,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/12/4,1455.5,1453.0,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/12/5,1479.25,1455.0,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/12/6,1491.25,1477.75,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/12/7,1472.25,1490.75,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/12/10,1474.75,1470.0,1472.3730576025182,1407.2923270128663,1395.586654784617
2012/12/11,1472.0,1474.75,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/12,1473.5,1473.0,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/13,1476.5,1471.25,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/14,1496.0,1475.5,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/17,1496.25,1496.0,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/18,1466.0,1496.0,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/19,1437.0,1468.0,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/20,1408.75,1438.25,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/21,1430.75,1408.75,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/24,1439.75,1432.5,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/25,1439.75,1432.5,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/26,1424.5,1444.75,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/27,1418.75,1423.75,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/28,1424.0,1419.0,1472.3730576025182,1407.2923270128663,1417.1608501377127
2012/12/31,1418.75,1423.0,1472.3730576025182,1407.2923270128663,1417.1608501377127
2013/1/1,1418.75,1423.0,1472.3730576025182,1407.2923270128663,1417.1608501377127
2013/1/2,1405.5,1437.0,1472.3730576025182,1407.2923270128663,1417.1608501377127
2013/1/3,1403.0,1406.5,1472.3730576025182,1407.2923270128663,1417.1608501377127
2013/1/4,1389.0,1403.25,1472.3730576025182,1407.2923270128663,1417.1608501377127
2013/1/7,1410.75,1381.0,1472.3730576025182,1407.2923270128663,1417.1608501377127
2013/1/8,1413.75,1412.0,1472.3730576025182,1407.2923270128663,1417.1608501377127
2013/1/9,1419.75,1413.5,1472.3730576025182,1407.2923270128663,1417.1608501377127
2013/1/10,1417.5,1421.0,1472.3730576025182,1407.2923270128663,1417.1608501377127
2013/1/11,1424.75,1417.5,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/14,1459.75,1420.75,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/15,1413.5,1416.75,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/16,1436.5,1413.0,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/17,1430.25,1436.0,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/18,1429.25,1431.0,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/21,1429.25,1431.0,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/22,1451.75,1440.0,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/23,1437.0,1449.0,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/24,1435.25,1437.0,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/25,1441.0,1436.0,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/28,1447.75,1446.5,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/29,1451.75,1445.75,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/30,1478.75,1450.25,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/1/31,1468.5,1477.25,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/2/1,1474.25,1470.0,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/2/4,1488.75,1483.75,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/2/5,1495.5,1488.0,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/2/6,1487.5,1495.0,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/2/7,1486.75,1488.5,1472.3730576025182,1407.2923270128663,1406.1724539082463
2013/2/8,1452.5,1486.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/11,1431.5,1450.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/12,1420.75,1431.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/13,1423.0,1423.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/14,1418.0,1423.75,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/15,1424.5,1419.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/18,1424.5,1419.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/19,1470.25,1432.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/20,1482.75,1469.75,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/21,1487.75,1480.75,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/22,1461.25,1487.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/25,1451.25,1461.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/26,1447.75,1450.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/27,1457.5,1449.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/2/28,1474.25,1458.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/1,1464.5,1473.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/4,1490.25,1462.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/5,1496.5,1488.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/6,1484.5,1496.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/7,1503.5,1482.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/8,1508.5,1503.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/11,1514.75,1516.75,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/12,1489.75,1515.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/13,1475.0,1492.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/14,1457.25,1475.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/15,1426.0,1439.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/18,1409.5,1424.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/19,1406.75,1409.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/20,1419.75,1407.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/21,1449.0,1420.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/22,1440.5,1447.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/25,1437.25,1440.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/26,1447.75,1437.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/27,1453.75,1447.75,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/28,1404.75,1455.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/3/29,1404.75,1455.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/1,1390.75,1401.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/2,1394.0,1393.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/3,1380.25,1395.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/4,1372.0,1381.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/5,1361.75,1372.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/8,1378.0,1360.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/9,1395.5,1378.75,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/10,1392.75,1394.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/11,1402.0,1392.75,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/12,1413.0,1401.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/15,1395.0,1413.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/16,1411.5,1394.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/17,1422.25,1411.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/18,1430.5,1420.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/19,1428.25,1430.5,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/22,1417.25,1424.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/23,1419.75,1417.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/24,1404.0,1419.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/25,1423.5,1404.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/26,1430.75,1420.75,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/29,1471.75,1430.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/4/30,1467.75,1470.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/5/1,1437.5,1466.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/5/2,1441.0,1439.75,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/5/3,1455.0,1440.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/5/6,1444.5,1450.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/5/7,1463.5,1445.0,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/5/8,1479.0,1463.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/5/9,1491.25,1475.25,1472.3730576025182,1407.2923270128663,1428.5836813048302
2013/5/10,1488.25,1490.75,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/13,1521.0,1486.5,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/14,1524.5,1522.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/15,1412.75,1414.75,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/16,1427.5,1412.75,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/17,1448.5,1427.5,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/20,1464.5,1446.25,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/21,1478.25,1460.5,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/22,1494.25,1477.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/23,1499.5,1492.5,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/24,1476.25,1493.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/27,1476.25,1493.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/28,1509.25,1475.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/29,1501.75,1505.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/30,1495.75,1502.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/5/31,1510.0,1494.25,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/3,1532.5,1509.5,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/4,1528.75,1531.75,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/5,1532.0,1528.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/6,1527.25,1532.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/7,1528.25,1528.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/10,1511.75,1522.75,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/11,1540.5,1515.5,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/12,1540.75,1539.75,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/13,1510.25,1540.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/14,1516.5,1510.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/17,1512.5,1508.25,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/18,1510.75,1511.75,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/19,1523.0,1513.0,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/20,1497.5,1521.25,1355.4733194113064,1250.87450667565,1206.9608701707257
2013/6/21,1493.25,1497.0,1355.4733194113064,1250.87450667565,1206.9608701707257
